Title,Category,Questions Average BLEU,Options Average BLEU
"Why should you read ""One Hundred Years of Solitude""? - Francisco Diez-Buzo",Mathematics,0.694061411961316,0.9853553390593273
How Magellan circumnavigated the globe - Ewandro Magalhaes,History,0.6849048823469299,0.28403740841382796
The controversial origins of the Encyclopedia - Addison Anderson,Writing/Composition,0.7318970404902247,0.14377556032546887
Why is the very hungry caterpillar so dang hungry?,Science & Technology,0.7640824839133156,0.3783031726911906
How to build a dark matter detector - Jenna Saffin,Science & Technology,0.7104813750060225,0.6150622951472775
What happens during a stroke? - Vaibhav Goswami,Health,0.6529728551879751,0.2615050227227784
Who's Creating Your Digital Dossier?,"Design, Engineering & Technology",0.7458148677731494,0.42546575041139184
The missing plague that could have changed history,History,0,0
"Teach girls bravery, not perfection",Teaching & Education,0,0
"Why should you read James Joyce's ""Ulysses""? - Sam Slote",Literature,0.7284749317411038,0.37697054466773344
A day in the life of an ancient Athenian - Robert Garland,History,0.6968224872944289,0.61241497332754
Why do people have seasonal allergies? - Eleanor Nelsen,Health,0.7495966798518473,0.4500715049685712
Why is it so hard to cure ALS? - Fernando Vieira,Health,0.7317426817665642,0.4598973399439571
The surprising reason you feel awful when you're sick - Marco A. Sotomayor,Growth & Development,0.7383765160568957,0.39470297463102205
Can you solve the Leonardo da Vinci riddle? - Tanya Khovanova,Social Studies,0,0
History vs. Augustus - Alex Gendler and Peta Greenfield,Social Studies,0.734421285330637,0.5736525560779556
Why don't perpetual motion machines ever work? - Netta Schramm,Engineering,0.7167375310139361,0.539848886397503
The science of skin color - Angela Koine Flynn,Health,0.6924113906288575,0.26086205512625027
The chemistry of skunk spray,Science & Technology,0.7223887106508968,0.6178554793243347
How a few scientists transformed the way we think about disease - Tien Nguyen,Science & Technology,0.6835079791558571,0.5791500730462154
Ralph Waldo Emerson and the Beauty of the Everyday,Philosophy,0,0
How memories form and how we lose them - Catharine Young,Thinking & Learning,0.7384466811519961,0.4310238009989463
The Sun's surprising movement across the sky - Gordon Williamson,Science & Technology,0.688629959228435,0.29382731054352845
Will we ever be able to teleport? - Sajan Saini,Physical Science,0,0
Will future spacecraft fit in our pockets? - Dhonam Pemba,Earth and Space Science,0.7215775934388156,0.5421958729530679
Where babies in movies come from,The Arts,0.6383535220296652,0.45083747541453845
Private school vs public school - how do the students compare?,Teaching & Education,0.6587260392581404,0.968028389327845
Which is stronger: Glue or tape? - Elizabeth Cox,Science & Technology,0.7045146162069046,0.6257754499237118
3 Planets That Shouldn't Exist,Earth and Space Science,0.6847423064831506,0.1718133233482721
What are you?,Science & Technology,0.7339168288761746,0.6028088947307584
Should you trust unanimous decisions? - Derek Abbott,Data Analysis & Probability,0.6878153923844728,0.8153438041979456
What in the world is topological quantum matter? - Fan Zhang,Physical Science,0.7363756499816703,0.4919644313202733
How Progressivism Happened,Social Studies,0.6288401680866714,0.7567970004692585
Why is NASA sending a spacecraft to a metal world? - Linda T. Elkins-Tanton,Science & Technology,0.6974307773109859,0.3873571634150041
When to use apostrophes - Laura McClure,Literature & Language,0.7390111964306693,0.40563387695543335
"Why is Aristophanes called ""The Father of Comedy""? - Mark Robinson",Psychology,0.6920934845341482,0.5326832623900903
How to speak so that people want to listen,Science & Technology,0,0
What happens to our bodies after we die? - Farnaz Khatibi Jafari,Sociology,0.6982988550093501,0.9495395888833895
5 life hacks based on science,Thinking & Learning,0.7669380695974063,0.525453868433636
Honey: bacteria's worst enemy,Health,0.7192424702377005,0.42414972731673517
How do touchscreens work?,"Design, Engineering & Technology",0.7006163748184112,0.5844121028896085
How bird vomit helps us understand history,Technology,0,0
The otherworldly creatures in the ocean's deepest depths - Lidia Lins,Physical Science,0.6990948096697973,0.5260436087218986
Can you find the next number in this sequence? - Alex Gendler,Mathematics,0.7610541184465722,0.2265511687267941
Why do women have periods?,Health,0.725885023280488,0.5202277288579992
Why do dogs have floppy ears?,Literature & Language,0.6329418613324955,0.9344007572682091
The strongest predictor of how long you'll live,Psychology,0,0
The real story behind Archimedes' Eureka! - Armand D'Angour,Macroeconomics,0.6849105607719327,0.7352889146664628
NASA vs. SpaceX - what's the difference?,"Design, Engineering & Technology",0,0
How architecture can create dignity for all,"Design, Engineering & Technology",0,0
"Why should you read Virgil's ""Aeneid""? - Mark Robinson",Literature,0.7129495043660888,0.7998744912299599
"Who were the Vestal Virgins, and what was their job? - Peta Greenfield",History,0.702393142152257,0.20767582793916395
Growth Mindset vs Fixed Mindset: An Introduction,Thinking & Learning,0.7511306646203587,0.4038032182546029
How batteries work - Adam Jacobson,Science & Technology,0.6249628761097827,0.19260196670570803
Can we survive the sun's death?,Science & Technology,0.7383528977721665,0.527575955248459
Can machines read your emotions? - Kostas Karpouzis,Mathematics,0.6732794871969985,0.30887468118331346
Are naked mole rats the strangest mammals? - Thomas Park,Science & Technology,0.7298548265390045,0.5007592643993075
What is a vector? - David Huynh,Measurement,0.7729978684278371,0.49242319950044483
What's so great about the Great Lakes? - Cheri Dobbs and Jennifer Gabrys,Environmental Science,0.7052822098672014,0.774083014722777
How does fracking work? - Mia Nacamulli,"Design, Engineering & Technology",0.6963493440029948,0.4118203674436728
"Meet the tardigrade, the toughest animal on Earth - Thomas Boothby",Life Sciences,0.7219526516066129,0.3136693343006616
"Why should you read ""The Handmaid's Tale""? - Naomi R. Mercer",Health,0.7157032966335752,0.22116422767382
Ugly History: The 1937 Haitian Massacre - Edward Paulino,Social Studies,0.7018090798815402,0.5860539953214122
Learning from smallpox: How to eradicate a disease - Julie Garon and Walter A. Orenstein,Science & Technology,0.7052074979982017,0.5824997436941146
Is it bad to hold your pee? - Heba Shaheed,Health,0.7160794366992242,0.2610339998609432
How Does it Grow? Potatoes,Environmental Science,0.762402646755839,0.362479013066417
Zen kōans: unsolvable enigmas designed to break your brain - Puqun Li,Teaching & Education,0.6730859634362105,0.2713231995789426
Three Ways to Destroy the Universe,Earth and Space Science,0.7083818960658945,0.6183133694641902
How did Polynesian wayfinders navigate the Pacific Ocean? - Alan Tamayose and Shantell De Silva,History,0.714834211517843,0.6126350411793224
Why can't you divide by zero?,Mathematics,0.7399382798261636,0.8444808565140555
What is Minimalist Art And Why Does it Matter?,The Arts,0.6789722353676801,0.5173433538181874
The world's most mysterious book - Stephen Bax,Literature & Language,0.6813907565835108,0.6117355670092435
Winning at Rock Paper Scissors,Information Literacy,0.7116158819780832,0.4723078568930473
Vatican City Explained,Philosophy & Religion,0.7550898767382215,0.4630064970023132
Are there dead wasps in figs?,Earth and Space Science,0.7524958058719976,0.34696373876170783
Teach every child about food - Jamie Oliver,Business & Economics,0,0
Why don't poisonous animals poison themselves? - Rebecca D. Tarvin,Science & Technology,0.6554451944646938,0.3930845688727958
Overpopulation – the human explosion explained,Social Studies,0.6752368764477602,0.8115984401294428
5 Weird Involuntary Reflexes Explained!,Biological Bases of Behavior,0.7257852720331691,0.36590803624505813
How quickly do you judge a face?,Psychology,0.6871731648644301,0.6481141088546244
Inside the minds of animals - Bryan B Rasmussen,Psychology,0.6785184419542579,0.264946089314547
Why does your cat's tongue feel like sandpaper?,Science & Technology,0.8141678307853997,0.3345286781061286
Can you solve the dark coin riddle? - Lisa Winer,Mathematics,0.6538588854919197,1.0
Can you solve the passcode riddle? - Ganesh Pai,Numbers & Operations,0.686302397400679,1.0
How brain parasites change their host's behavior - Jaap de Roode,Health,0.7457726727910191,0.17618276419719636
What is dust made of? - Michael Marder,Science & Technology,0.7193259420717324,0.41239728411550025
How to make your writing funnier - Cheri Steinkellner,Literature & Language,0.7473180712961419,0.5713977586029151
How does the Nobel Peace Prize work? - Adeline Cuvelier and Toril Rokseth,Civics,0.7254121304498793,0.46179459282091645
Debunking the myths of OCD - Natascha M. Santos,Health,0.7949050766333302,0.47874330619021743
The first asteroid ever discovered - Carrie Nugent,Earth and Space Science,0.6856669992041026,0.4480923857274452
Proof of Evolution That You Can Find on Your Body,Science & Technology,0,0
The death of bees explained,Science & Technology,0.6904224177519867,1.0
Your body's real age,Life Sciences,0.7054429553019685,0.7665306466070334
The treadmill's dark and twisted past - Conor Heffernan,Health,0.7005419921783967,0.519862976250602
What makes things cool?,Design,0.7121777656292226,0.41211090185999816
What's the fastest way to alphabetize your bookshelf? - Chand John,Performing Arts,0.6959079533110005,0.7612725498982055
How fast can we go?,Health,0,0
What really happened to the Library of Alexandria? - Elizabeth Cox,Health,0.7201635293311346,0.650986698753529
Rhythm in a box: The story of the cajon drum - Paul Jennings,The Arts,0.7850670353815989,0.6557430905593462
How to master your sense of smell - Alexandra Horowitz,Life Sciences,0.6841576248229476,0.27739832612019644
The myth of Oisin and the land of eternal youth - Iseult Gillespie,Literature & Language,0.7067071868786392,0.6717754492799637
Where did Russia come from? - Alex Gendler,Social Studies,0.6731953486940807,0.618057638347689
The myth of Icarus and Daedalus - Amy Adkins,Area Studies,0.6910785091808529,0.3606094959476741
How North America got its shape - Peter J. Haproff,Geography,0.6710687253707782,0.6455755373816587
How fan films shaped The Lego Movie,"Design, Engineering & Technology",0.6887437508256715,0.9517361244974154
Could we survive prolonged space travel? - Lisa Nip,Earth and Space Science,0.690374862259094,0.4678554322579035
A brief history of goths - Dan Adams,History,0.6898936634467999,0.6950401888850651
Can you solve the Mondrian squares riddle? - Gord Hamilton,Mathematics,0.7258117293468399,1.0
The complex geometry of Islamic design - Eric Broug,Design,0.699687840128238,0.30702232956925596
The weird and wonderful metamorphosis of the butterfly - Franziska Bauer,Science & Technology,0.6948201669136443,0.39841858356673787
Why the octopus brain is so extraordinary - Cláudio L. Guerra,Science & Technology,0.716567396435901,0.39656642059393116
What happens when your DNA is damaged? - Monica Menesini,Science & Technology,0.6999612832299162,0.6888618745798152
What causes nosebleeds?,Health,0.7202164178184141,0.5485824258459877
Explore cave paintings in this 360 degree animated cave - Iseult Gillespie,Anthropology,0.6843320962767331,0.5870813769238674
You won't believe your eyes,Science & Technology,0,0
The Philosophy of The Buddha,Philosophy & Religion,0.7160188659636656,0.6403131542972661
What are Meteors?,Earth and Space Science,0,0
A baffling balloon behavior,Mathematics,0.6943950721495507,0.634089707689671
How we think complex cells evolved - Adam Jacobson,Science & Technology,0.7101512888732971,0.22781073994826334
How do drugs affect the brain? - Sara Garofalo,Life Sciences,0.7269710285070857,0.3971384283342968
Why do some people hate cilantro?,Science & Technology,0.7246506405125337,0.2958958053718717
Where do superstitions come from? - Stuart Vyse,Social Psychology,0.7305201660478932,0.3702963076604752
Can you solve the prisoner boxes riddle? - Yossi Elran,Mathematics,0.720792858685533,0.7528237969752741
How smart are orangutans? - Lu Gao,Environmental Science,0.7325565469403671,0.32929193279767444
Sunlight is way older than you think - Sten Odenwald,Science & Technology,0.7119192437450934,0.6761743963346885
How exposing anonymous companies could cut down on crime - Global Witness,Business & Economics,0.7104119819512993,0.33373297259623824
How cars went from boxy to curvy,"Design, Engineering & Technology",0.7175958365003957,0.2498899911728425
What are mini brains? - Madeline Lancaster,Science & Technology,0.7713231709047685,0.4521848026761194
The race to sequence the human genome - Tien Nguyen,Science & Technology,0.6632161184970555,0.22878634296178402
What triggers a chemical reaction? - Kareem Jarrah,Science & Technology,0.7616382311043683,0.3718595214439539
What is obesity? - Mia Nacamulli,Health,0.8108604952888998,0.23538281621688406
How do glasses help us see? - Andrew Bastawrous and Clare Gilbert,Health,0.6777437972847971,0.8655903205687352
History vs. Richard Nixon - Alex Gendler,Social Studies,0.6881698634909295,0
Why can't we just print money to pay off debt?,Global Economics,0,0
"The secrets of Mozart's ""Magic Flute"" - Joshua Borths",Critical Thinking,0.7466123449727458,0.5384156246776451
Can you solve the seven planets riddle? - Edwin F. Meyer,Thinking & Learning,0.7308796517928217,0.9392954021067874
Freedom to Change,Social Studies,0.6815719167683463,0.6721807276628237
Can you solve the wizard standoff riddle? - Daniel Finkel,Mathematics,0.7127699981975846,0.0811252169459632
What do food expiration dates actually mean?,Life Sciences,0.6979798548763192,0.288748063168149
How does your body process medicine? - Céline Valéry,Consumer Health,0.690552512727367,0.4805572840207848
The origin of countless conspiracy theories - PatrickJMT,Mathematics,0.6900861612512252,0.19987183240067322
"Can you solve ""Einstein's Riddle""? - Dan Van der Vieren",Thinking & Learning,0.7411111820620925,0.08113586236055198
Are Good Looking People Jerks?,Philosophy & Religion,0.6912400601560247,0.30735547737945484
Why are fish fish-shaped? - Lauren Sallan,Science & Technology,0.6994891598721837,0.5544538874736697
The wars that inspired Game of Thrones - Alex Gendler,Social Studies,0.664168061232384,0.1654358696949609
Could we cure aging during your lifetime?,Health,0.6819539014999941,0.38680867741762065
Can you solve the fish riddle? - Steve Wyborney,Problem Solving,0.7106787283523694,0.3920871394715973
Why is it so hard to cure cancer? - Kyuson Yun,Medical Conditions,0.6968762621515663,0.4629609299027099
Where does gold come from? - David Lunney,Science & Technology,0.7027088263249391,0.5858921722347077
Why do I have to use a number 2 pencil?,"Design, Engineering & Technology",0.6364769385724134,0.8872591483760359
Why I'm stepping aside and passing the mic to students | Ashley Kolaya | TEDxYouth@Bath,Social Studies,0,0
Meet The Frog That Barfs Up Its Babies,Environmental Science,0.7079191718142124,0.21913747940202571
Could a blind eye regenerate? - David Davila,"Design, Engineering & Technology",0.7071418266608378,0.5107824232674185
The science of the Game of Thrones,Environmental Science,0.6787040979636212,0
The mathematical secrets of Pascal's triangle - Wajdi Mohamed Ratemi,Mathematics,0.7173494754026394,1.0
The history of museums - J. V. Maranto,Social Studies,0.7465977979635743,0.3840896542071025
Could human civilization spread across the whole galaxy? - Roey Tzezana,Earth and Space Science,0.6766502824588452,0.49341994529354727
Who was Voltaire?,Health,0,0
Jean-Paul Sartre and Existentialism,Philosophy & Religion,0.7404530913057371,0.7747296709172634
Why are we ticklish?,Health,0.6647772809489318,0.5310813782168589
The surprising reasons animals play dead - Tierney Thys,Science & Technology,0.642286713125711,0.2941243757939594
Music and emotion through time - Michael Tilson Thomas,Performing Arts,0,0
Is DNA the future of data storage? - Leo Bear-McGuinness,Life Sciences,0.7247071660592063,0.5756489071730607
Jimmy Carter: Why I believe the mistreatment of women is the number one human rights abuse,"Design, Engineering & Technology",0,0
"Does ""The Wonderful Wizard of Oz"" have a hidden message? - David B. Parker",History,0.7060759056070126,0.6292669770612791
How Does it Grow? Apples,Environmental Science,0.7211469698166401,0.1836424362041619
Is our climate headed for a mathematical tipping point? - Victor J. Donnay,Mathematics,0.6685608651387596,0.7399672201131595
How spontaneous brain activity keeps you alive - Nathan S. Jacobs,Health,0.7072212536967399,0.6295503853803014
How much of what you see is a hallucination? - Elizabeth Cox,Health,0.6596365277230574,0.44647557262809234
The psychology behind irrational decisions - Sara Garofalo,Psychology,0.6602429888996146,0.5870167022867371
How old are your ears? (hearing test),Health,0.7169203655655286,0.5816890660607765
What is entropy? - Jeff Phillips,Physical Science,0.7213702204494095,0.3229482553584539
FOG: Clearing up the confusion,Science & Technology,0.7081693121256329,0.3766214864702558
How do schools of fish swim in harmony? - Nathan S. Jacobs,Science & Technology,0.7062458807512353,0.583260124461068
Why are some people left-handed? - Daniel M. Abrams,Growth & Development,0.6632547258466628,0.48587197500592316
How in vitro fertilization (IVF) works - Nassim Assefi and Brian A. Levine,"Design, Engineering & Technology",0.7020297676906223,0.28356256163381716
The history of African-American social dance - Camille A. Brown,Performing Arts,0.7465782350627921,0.5978274303282481
Building a dinosaur from a chicken - Jack Horner,Life Sciences,0,0
What causes headaches? - Dan Kwartler,Health,0.670504547608008,0.5489615957189735
What if you never forgot anything?,Health,0,0
Are ghost ships real? - Peter B. Campbell,History,0.692976019210787,0.4043310620497289
How do germs spread (and why do they make us sick)? - Yannay Khaikin and Nicole Mideo,Health,0.6404417665584863,0.6510034189587014
How do vaccines work? - Kelwalin Dhanasarnsombut,Health,0.6977770698123396,0.8369243455552191
Who's at risk for colon cancer? - Amit H. Sachdev and Frank G. Gress,Health,0.7384014675977373,0.8585821412441479
What is epigenetics? - Carlos Guerrero-Bosagna,Life Sciences,0.7097969420916239,0.24044197218277064
Check your intuition: The birthday problem - David Knuffke,Data Analysis & Probability,0.6776553724158164,0.9425924682770523
Can you solve the locker riddle? - Lisa Winer,Data Analysis & Probability,0.6975476847960275,0.9788675134594813
How can countries measure the well-being of their citizens?,Social Studies,0.6361701988447376,0.49597193526727396
Yttrium - Periodic Table Videos,Physical Science,0.7630557763559537,0.685703655795373
What can we learn from insect cribs?,Environmental Science,0.6793736176318302,0.5807338895084179
Rutherfordium - Periodic Table of Videos,Physical Science,0.7146451373987557,0.3103307219252979
What does income inequality mean to Americans?,Business & Economics,0.69925679499322,0.7098927818415322
Einstein's Theory of General Relativity,Physical Science,0.6677956286622584,0.25758388921965925
Carl Sagan on the Existence of Extraterrestrials,Earth and Space Science,0.7181299458135512,0.2631326620482573
Why should you read Virginia Woolf? - Iseult Gillespie,Literature,0.5672127561810955,0.3172068597255112
How misused modifiers can hurt your writing,Literature & Language,0.6805825302477299,0.3701600283899829
What is leukemia? - Danilo Allegra and Dania Puggioni,Health,0.6346254124720015,0.2672343518401834
It's a church. It's a mosque. It's Hagia Sophia. - Kelly Wall,Social Studies,0.7037035646063498,0.09846929016465167
The evolution of the human eye - Joshua Harvey,Life Sciences,0.6946004695001113,0.3673014190254767
How to manage your time more effectively (according to machines) - Brian Christian,Thinking & Learning,0.6867939900891668,0.31996956600996346
Silicon - Periodic Table of Videos,Physical Science,0.7686174324964676,0.5556901428108383
The invisible motion of still objects - Ran Tivony,Science & Technology,0.7394701795918872,0.7106170066506564
3 tips to boost your confidence - TED-Ed,Psychology,0.8024066815705198,0.2542544784198734
Lawrencium - Periodic Table of Videos,Physical Science,0.7275007844595529,0.4598936685826442
What is the biggest single-celled organism? - Murry Gans,Life Sciences,0.7227481878790847,0.9758486576978586
"How do dogs ""see"" with their noses? - Alexandra Horowitz",Biological Bases of Behavior,0.7303709505981294,0.36808399086495014
Cadmium - Periodic Table of Videos,Physical Science,0.7731499182558749,0.5914926353722497
Einstein's brilliant mistake: Entangled states - Chad Orzel,Science & Technology,0.6900835538416242,0.37663047453677223
How did clouds get their names? - Richard Hamblyn,Thinking & Learning,0.6660792929983537,0.5501958802035916
How to track a tornado - Karen Kosiba,Earth and Space Science,0.6667831930564905,0.5942539716273966
Underwater Explosions (Science with Alan Sailer!),Science & Technology,0.6866809427015431,0.4642091388150327
Dubnium - Periodic Table of Videos,Physical Science,0.7309138355640894,0.47840956839673743
Dead stuff: The secret ingredient in our food chain - John C. Moore,Life Sciences,0.718754916077919,0.9636796744667906
How aspirin was discovered - Krishna Sudhir,Life Sciences,0.6664343003656861,0.5319785217953183
Why do we pass gas? - Purna Kashyap,Health,0.7675216164005654,0.5067564126473919
This Video Will Make You Angry,Information Literacy,0.737576520984938,0.7403716075219767
Rhenium - Periodic Table of Videos,Physical Science,0.8100110031131187,0.3984723795454184
Inside the ant colony - Deborah M. Gordon,Life Sciences,0.7610474357205959,0.4167828621141868
Why do animals form swarms? - Maria R. D'Orsogna,Science & Technology,0.7638749473809858,0.5217661081851703
Why neutrinos matter - Silvia Bravo Gallart,Science & Technology,0.8351502763306522,0.6059612099017204
Chromium - Periodic Table of Videos,Physical Science,0.7491737580943318,0.35352984107616015
Iridium - Periodic Table of Videos,Physical Science,0.7537518924091983,0.49287312316952026
Can you solve the pirate riddle? - Alex Gendler,Critical Thinking,0.7130536397257046,0.4102120651263169
Making a car for blind drivers - Dennis Hong,"Design, Engineering & Technology",0.6340324585702889,0.41187740252305927
What is Alzheimer's disease? - Ivan Seah Yu Jun,Life Sciences,0.7134488468326162,0.6594653676552642
Kant's Axe,Philosophy & Religion,0.6839101787734846,0.5011719112410712
Schrödinger's cat: A thought experiment in quantum mechanics - Chad Orzel,Science & Technology,0.6776347322958494,0.14262722042685103
Silver - Periodic Table of Videos,Physical Science,0.7075297843508889,0.2437103679727918
How does your smartphone know your location? - Wilton L. Virgo,"Design, Engineering & Technology",0.7068771781713247,0.4032786263075471
5 Things You May Not Have Known About Houdini,Social Studies,0.7249865547714774,0.4897262668424127
Where the Sidewalk Ends (LEGO Sculpture),Literature & Language,0.7484467932866419,0.6452511885956604
Tungsten - Periodic Table of Videos,Physical Science,0.7566313088511156,0.5612951339709458
Takaharu Tezuka: The best kindergarten you've ever seen,Teaching & Education,0.7194663963240859,0.41849314351477407
The history of marriage - Alex Gendler,Social Studies,0.7057706073003379,0.4315814906384513
Fractals and the art of roughness - Benoit Mandelbrot,Science & Technology,0,0
Berkelium - Periodic Table of Videos,Physical Science,0.8013853757385372,0.6302494182519858
The case of the vanishing honeybees - Emma Bryce,Life Sciences,0.6720820415003369,0.9433062621147579
Could a Saturn moon harbor life? - Carolyn Porco,Earth and Space Science,0.7250265206201332,0.4815528964028104
Einstein's miracle year - Larry Lagerstrom,Technology,0.6922172414728976,0.29838649353826185
Nitrogen - Periodic Table of Videos,Physical Science,0.7407813849900213,0.3209125444356299
"Corruption, wealth and beauty: The history of the Venetian gondola - Laura Morelli",Social Studies,0.7006622390055529,0.5355101223928385
How a 15-year-old solved a Rubik's Cube in 5.25 seconds,Mathematics,0.6686724867961893,0.9214465931283534
"Why should you read Tolstoy's ""War and Peace""? - Brendan Pelsue",Literature,0.7341243139657474,0.3491714203484769
The family structure of elephants - Caitlin O'Connell-Rodwell,Life Sciences,0.735391308279225,0.6409493789508196
Palladium (new) - Periodic Table of Videos,Physical Science,0.7131373755532583,0.2510987128240696
How heavy is air? - Dan Quinn,Science & Technology,0.7295386752661385,0.6034039487975577
"Why is Herodotus called ""The Father of History""? - Mark Robinson",Social Studies,0.6947282568784559,1.0
"Silk, the ancient material of the future - Fiorenzo Omenetto","Design, Engineering & Technology",0.6907431273259791,0.5495091284948352
Ununtrium - Periodic Table of Videos,Physical Science,0.6931465953682536,0.35717892565491327
How do pregnancy tests work? - Tien Nguyen,"Design, Engineering & Technology",0.7498589561362813,0.23919710075602993
Seaborgium - Periodic Table of Videos,Physical Science,0.7329616739470542,0.9275779552449187
Tantalum - Periodic Table of Videos,Physical Science,0.7874733656635099,0.4523576644993505
"The physics of the ""hardest move"" in ballet - Arleen Sugano",Performing Arts,0.6660391098134054,0.4314915970052858
History vs. Christopher Columbus - Alex Gendler,Social Studies,0.7093100786770185,0.4049093482755432
Why is yawning contagious? - Claudia Aguirre,Life Sciences,0.6711446842578483,0.6322886288761442
Could your brain repair itself? - Ralitsa Petrova,Science & Technology,0.7339245043084885,0.8124838243581204
How much food can you buy for $5 around the world?,Global Economics,0,0
Argon - Periodic Table of Videos,Physical Science,0.721536430622572,0.42788168201116816
What is a gift economy? - Alex Gendler,Global Economics,0.7786943676036783,0.35284246021152016
What percentage of your brain do you use? - Richard E. Cytowic,Life Sciences,0.6730216954095046,0.1488749449421109
Thulium - Periodic Table of Videos,Physical Science,0.7254982696841581,0.8817969818023055
"Beware online ""filter bubbles"" - Eli Pariser",Media and Journalism,0.5940492673982288,0.20380601370357057
Americium - Periodic Table of Videos,Physical Science,0.741320998870284,0.33611711115774634
What's the difference between a scientific law and theory? - Matt Anticole,Thinking & Learning,0.7376213331013399,0.28323789330598365
The evolution of animal genitalia - Menno Schilthuizen,Life Sciences,0.7271809223028377,0.34900281595707633
Why the Arctic is climate change's canary in the coal mine - William Chapman,Science & Technology,0.6966982397490524,0.35730632395955925
Ununpentium - Periodic Table of Videos,Physical Science,0.7048085538157088,0.5486922425825426
Niobium - Periodic Table of Videos,Physical Science,0.7542911300839517,0.5838266135670038
How to speak monkey: The language of cotton-top tamarins - Anne Savage,Life Sciences,0.7164753692714232,0.3501929138194346
How to visualize one part per million - Kim Preshoff + The TED-Ed Community,Numbers & Operations,0.7154542317189394,0.8972023952049801
The networked beauty of forests - Suzanne Simard,Life Sciences,0.7114175386415755,0.47866720193658063
The Story of Cholera,Public Health,0.7298096370503846,0.3807398969475403
Why do rivers curve?,Environmental Science,0.7032573289561654,0.41552608810743674
Was Leonardo da Vinci dyslexic?,Psychology,0.6573143240366394,0.25146600928055135
"Light seconds, light years, light centuries: How to measure extreme distances - Yuan-Sen Ting",Science & Technology,0.7516245479470418,0.6168592583050959
Erbium - Periodic Table of Videos,Physical Science,0.7717696996440879,0.506019605464764
What if the Earth stopped spinning?,Earth and Space Science,0.6538641549143366,0.3008855611306287
The deadly irony of gunpowder - Eric Rosado,Physical Science,0.722579819178957,0.45370853600289757
Thorium - Periodic Table of Videos,Physical Science,0.7573179712751943,0.4271417691571259
Potassium - Periodic Table of Videos,Physical Science,0.7145793244781181,0.5218701682877509
The Eisenhower matrix: understanding task management,Thinking & Learning,0.6725595508460407,0.6014787851247068
What are trees made of?,Science & Technology,0.6975645669853716,0.5900565225613491
Why are bad words bad?,Linguistics,0.6396111032561503,1.0
How Does it Grow? Cauliflower,Science & Technology,0.7860449654749301,0.5025526484361307
Nobelium - Periodic Table of Videos,Physical Science,0.7071718472596425,0.42519992024734776
Want to be an activist? Start with your toys - McKenna Pope,Design,0.7035728202449895,0.91105263059493
Fluorine - Periodic Table of Videos,Physical Science,0.7781127522047052,0.535834724567396
Bohrium - Periodic Table of Videos,Physical Science,0.7066991554028612,1.0
Mysteries of vernacular: Sarcophagus - Jessica Oreck and Rachael Teel,Linguistics,0.6535726532278714,0.6147561613151381
Would you opt for a life with no pain? - Hayley Levitt and Bethany Rickwald,Philosophy,0.6923216635472267,0.5096446127194826
Ruthenium - Periodic Table of Videos,Physical Science,0.7727831165140225,0.6367698913302949
"What we can learn from galaxies far, far away - Henry Lin",Earth and Space Science,0.6640956473457178,0.36375399052029495
What gives a dollar bill its value? - Doug Levinson,Civics,0.7110114679742463,0.5279248664448704
How architecture helped music evolve - David Byrne,Performing Arts,0,0
The business logic of sustainability - Ray Anderson,Business & Economics,0,0
"Are Elvish, Klingon, Dothraki and Na'vi real languages?",Linguistics,0.7270668924292989,0.6072240663812495
Sulfur - Periodic Table of Videos,Physical Science,0.7291885957442886,0.6251915163694794
Mysteries of vernacular: Bewilder - Jessica Oreck and Rachael Teel,Linguistics,0.6924515095237938,0.3583985500889211
If superpowers were real: Super strength - Joy Lin,Life Sciences,0.6714187947782987,0.3671999474638318
Mendelevium - Periodic Table of Videos,Physical Science,0.7415814822799487,0.3001674458343306
How do vitamins work? - Ginnie Trinh Nguyen,Health,0.7683439145116667,0.5542668385823367
The quest to understand consciousness - Antonio Damasio,Life Sciences,0,0
Animation basics: The art of timing and spacing - TED-Ed,The Arts,0.7301736987729638,0.3814779478482793
Darmstadtium - Periodic Table of Videos,Physical Science,0.7082116936416923,0.5291226179717061
Mysteries of vernacular: Robot - Jessica Oreck and Rachael Teel,Literature & Language,0.7347327253114948,0.6146020601839213
The physics of playing guitar - Oscar Fernando Perez,The Arts,0.7485887168148897,0.4282921781149246
Lithium - Periodic Table of Videos,Physical Science,0.7640013304736809,0.4506059113697405
I'm Batman - Amy Wray,Life Sciences,0.735409264750654,0.4284182047665969
The Road Less Traveled By,Literature & Language,0.7024647012641194,0.36323006829190707
Magnesium - Periodic Table of Videos,Physical Science,0.7726142130381046,0.3551637562689162
Rhodium - Periodic Table of Videos,Physical Science,0.7191776544187493,0.38887213100561846
Your genes are not your fate - Dean Ornish,Life Sciences,0.7267250772053218,0.5500864713420949
How to grow a bone - Nina Tandon,Science & Technology,0.7387824936567141,0.4291209305455187
Why do we cry? The three types of tears - Alex Gendler,Life Sciences,0.762291746629958,0.38789857538317785
Fermium - Periodic Table of Videos,Physical Science,0.7787006998837059,0.5229984565908854
How to unboil an egg - Eleanor Nelsen,Science & Technology,0.6962876517754709,0.2693255241442141
Einsteinium - Periodic Table of Videos,Physical Science,0.7563351903665501,0.2751003640787225
How to fossilize...yourself - Phoebe A. Cohen,Science & Technology,0.6365253262244993,0.5381047917254878
The terrors of sleep paralysis - Ami Angelowicz,Medical Conditions,0.7639783148324828,0.3359861788459899
