Title,Category,Questions Average BLEU,Options Average BLEU
The weird and wonderful metamorphosis of the butterfly - Franziska Bauer,Science & Technology,0.7703957476903744,0.4597917328719153
Why the octopus brain is so extraordinary - Cláudio L. Guerra,Science & Technology,0.7355183726369681,0.3912042059666193
What happens when your DNA is damaged? - Monica Menesini,Science & Technology,0.6938494075877676,0.7705170819980001
What causes nosebleeds?,Health,0.7074469736136466,0.2640013188510668
Explore cave paintings in this 360 degree animated cave - Iseult Gillespie,Anthropology,0.6917727559257496,0.6215696081935578
How we think complex cells evolved - Adam Jacobson,Science & Technology,0.757741448105573,0.1882035512097049
How do drugs affect the brain? - Sara Garofalo,Life Sciences,0.739337436360021,0.3147499451910845
Why do some people hate cilantro?,Science & Technology,0.6885487674274072,0.3099097957311812
Where do superstitions come from? - Stuart Vyse,Social Psychology,0.7059883507606486,0.1915679760619041
Can you solve the prisoner boxes riddle? - Yossi Elran,Mathematics,0.7372183626459591,1.0
How smart are orangutans? - Lu Gao,Environmental Science,0.7179962575521884,0.3410297793379045
Sunlight is way older than you think - Sten Odenwald,Science & Technology,0.6921790621110095,0.6980340733931875
How exposing anonymous companies could cut down on crime - Global Witness,Business & Economics,0.7585928102677066,0.3520542181892038
How cars went from boxy to curvy,"Design, Engineering & Technology",0.722779125263503,0.2120428118362285
What are mini brains? - Madeline Lancaster,Science & Technology,0.7735122254724469,0.3541527782373331
The race to sequence the human genome - Tien Nguyen,Science & Technology,0.7441534194244299,0.286912251421564
What triggers a chemical reaction? - Kareem Jarrah,Science & Technology,0.7944940022209117,0.2836175163244323
What is obesity? - Mia Nacamulli,Health,0.7832332931414877,0.2500929699029117
How do glasses help us see? - Andrew Bastawrous and Clare Gilbert,Health,0.8614914680481933,0.4745833414186034
"The secrets of Mozart's ""Magic Flute"" - Joshua Borths",Critical Thinking,0.7442514486790675,0.5333694337416613
Can you solve the seven planets riddle? - Edwin F. Meyer,Thinking & Learning,0.7057151220104638,0.9362704928692888
Can you solve the wizard standoff riddle? - Daniel Finkel,Mathematics,0.6622121351071881,0.271294382765141
How does your body process medicine? - Céline Valéry,Consumer Health,0.7154975697597636,0.4929539838893727
The origin of countless conspiracy theories - PatrickJMT,Mathematics,0.7492616938121468,0.2347447053683541
"Can you solve ""Einstein's Riddle""? - Dan Van der Vieren",Thinking & Learning,0.7809535669182875,0.1128837034951814
Are Good Looking People Jerks?,Philosophy & Religion,0.7006161480953631,0.3948829692816548
Why are fish fish-shaped? - Lauren Sallan,Science & Technology,0.7426692813684319,0.5237026487548287
The wars that inspired Game of Thrones - Alex Gendler,Social Studies,0.6576464376642216,0.1906484814760204
Can you solve the fish riddle? - Steve Wyborney,Problem Solving,0.7866534832009036,0.8000000000000025
Why is it so hard to cure cancer? - Kyuson Yun,Medical Conditions,0.7062371256343051,0.3807924078948156
Where does gold come from? - David Lunney,Science & Technology,0.7200520685667184,0.4425085588771092
Why do I have to use a number 2 pencil?,"Design, Engineering & Technology",0.7168449165020775,1.0
Meet The Frog That Barfs Up Its Babies,Environmental Science,0.7207232611225528,0.2852722136237046
Could a blind eye regenerate? - David Davila,"Design, Engineering & Technology",0.7393124812171961,0.4213903533558131
The mathematical secrets of Pascal's triangle - Wajdi Mohamed Ratemi,Mathematics,0.7563912666801264,1.0
The history of museums - J. V. Maranto,Social Studies,0.7297691021031196,0.5440924170713697
Could human civilization spread across the whole galaxy? - Roey Tzezana,Earth and Space Science,0.7072327096295734,0.4787199827219724
Why are we ticklish?,Health,0.6558571654986857,0.6654164734216671
The surprising reasons animals play dead - Tierney Thys,Science & Technology,0.630279912685643,0.4934238353689858
Is DNA the future of data storage? - Leo Bear-McGuinness,Life Sciences,0.7482704546706775,0.6958359711080425
"Does ""The Wonderful Wizard of Oz"" have a hidden message? - David B. Parker",History,0.7045355016875348,0.5426296470083024
How Does it Grow? Apples,Environmental Science,0.703081061556954,0.1288206663976713
Is our climate headed for a mathematical tipping point? - Victor J. Donnay,Mathematics,0.6928901157263269,0.6827634100308799
How spontaneous brain activity keeps you alive - Nathan S. Jacobs,Health,0.6933803285406034,0.5764254435362339
How much of what you see is a hallucination? - Elizabeth Cox,Health,0.7469571425294059,0.4742308393864336
The psychology behind irrational decisions - Sara Garofalo,Psychology,0.7111156974168074,0.5713662442494327
How old are your ears? (hearing test),Health,0.7281662155269311,0.6146969039898674
What is entropy? - Jeff Phillips,Physical Science,0.7281959000997906,0.4804560882328134
FOG: Clearing up the confusion,Science & Technology,0.723418808822547,0.2978278333488889
How do schools of fish swim in harmony? - Nathan S. Jacobs,Science & Technology,0.7644882088060997,0.4396757495366539
Why are some people left-handed? - Daniel M. Abrams,Growth & Development,0.7088245238940903,0.3452388066343266
The history of African-American social dance - Camille A. Brown,Performing Arts,0.7655729492264375,0.5372189694814349
What causes headaches? - Dan Kwartler,Health,0.7363844975786626,0.4751138656487452
Are ghost ships real? - Peter B. Campbell,History,0.7320302768198163,0.3799535184286364
How do vaccines work? - Kelwalin Dhanasarnsombut,Health,0.760672754828872,0.5897868741223034
Who's at risk for colon cancer? - Amit H. Sachdev and Frank G. Gress,Health,0.7440877351306635,0.6456794284591784
What is epigenetics? - Carlos Guerrero-Bosagna,Life Sciences,0.6983438656926928,0.2062915050452011
Check your intuition: The birthday problem - David Knuffke,Data Analysis & Probability,0.7075874024731275,0.968393972058572
Can you solve the locker riddle? - Lisa Winer,Data Analysis & Probability,0.7424630934204892,1.0
How can countries measure the well-being of their citizens?,Social Studies,0.6886445048594995,0.5174645616080701
Yttrium - Periodic Table Videos,Physical Science,0.7742883711579898,0.4990493553606188
Rutherfordium - Periodic Table of Videos,Physical Science,0.7558212222432404,0.3467764841471347
What does income inequality mean to Americans?,Business & Economics,0.6985171035658151,0.5999705306106782
Einstein's Theory of General Relativity,Physical Science,0.6856638524177138,0.0882242488295707
Why should you read Virginia Woolf? - Iseult Gillespie,Literature,0.6837338418962555,0.0
How misused modifiers can hurt your writing,Literature & Language,0.7312661686471824,0.4000400144559319
What is leukemia? - Danilo Allegra and Dania Puggioni,Health,0.782431584709929,0.3264569801063223
It's a church. It's a mosque. It's Hagia Sophia. - Kelly Wall,Social Studies,0.724105524597497,0.2407175102302849
The evolution of the human eye - Joshua Harvey,Life Sciences,0.7287621214189982,0.434562320687885
How to manage your time more effectively (according to machines) - Brian Christian,Thinking & Learning,0.7018175155935177,0.261125518029644
Silicon - Periodic Table of Videos,Physical Science,0.7962993194109917,0.4994996101683898
The invisible motion of still objects - Ran Tivony,Science & Technology,0.7205689382252962,0.906741582459331
3 tips to boost your confidence - TED-Ed,Psychology,0.7812503093196279,0.249926817343057
Lawrencium - Periodic Table of Videos,Physical Science,0.7352453417070756,0.3842470144738817
What is the biggest single-celled organism? - Murry Gans,Life Sciences,0.7584716446863988,1.0
"How do dogs ""see"" with their noses? - Alexandra Horowitz",Biological Bases of Behavior,0.7462131452900727,0.3696826213339303
Cadmium - Periodic Table of Videos,Physical Science,0.8176191017209071,0.5270456048724913
Einstein's brilliant mistake: Entangled states - Chad Orzel,Science & Technology,0.7214521118178829,0.3232904039224107
How did clouds get their names? - Richard Hamblyn,Thinking & Learning,0.7065107044872247,0.6175536546323676
Dubnium - Periodic Table of Videos,Physical Science,0.7328474983107627,0.4416857063594947
Dead stuff: The secret ingredient in our food chain - John C. Moore,Life Sciences,0.7180372507379229,0.9613389076244866
How aspirin was discovered - Krishna Sudhir,Life Sciences,0.7315809219846916,0.4574256899777871
Why do we pass gas? - Purna Kashyap,Health,0.7467579279557958,0.5422529145323141
Rhenium - Periodic Table of Videos,Physical Science,0.7279040355622733,0.0
Inside the ant colony - Deborah M. Gordon,Life Sciences,0.7555358644880161,0.4032945295555297
Why do animals form swarms? - Maria R. D'Orsogna,Science & Technology,0.7398316854155765,0.5410632934815198
Why neutrinos matter - Silvia Bravo Gallart,Science & Technology,0.7752350889812906,0.6493856812169981
Chromium - Periodic Table of Videos,Physical Science,0.8471225049999221,0.3946371526779371
Can you solve the pirate riddle? - Alex Gendler,Critical Thinking,0.7336625303397566,0.4328762187732543
What is Alzheimer's disease? - Ivan Seah Yu Jun,Life Sciences,0.765433751181995,0.6235117595286401
Kant's Axe,Philosophy & Religion,0.6769292622569629,0.5059737969487
Schrödinger's cat: A thought experiment in quantum mechanics - Chad Orzel,Science & Technology,0.6817917612114062,0.2907410797334415
How does your smartphone know your location? - Wilton L. Virgo,"Design, Engineering & Technology",0.7095663757278452,0.5576441880339255
Where the Sidewalk Ends (LEGO Sculpture),Literature & Language,0.7552923179018849,0.5510873393921528
Tungsten - Periodic Table of Videos,Physical Science,0.7709029686667254,0.5357659649272073
The history of marriage - Alex Gendler,Social Studies,0.7003751135962267,0.5097364859448532
Berkelium - Periodic Table of Videos,Physical Science,0.769859280187994,0.5612070090775544
The case of the vanishing honeybees - Emma Bryce,Life Sciences,0.742862507932837,1.0
Could a Saturn moon harbor life? - Carolyn Porco,Earth and Space Science,0.7128866645273985,0.4590555239296981
Einstein's miracle year - Larry Lagerstrom,Technology,0.7479104270221801,0.4408167671349205
Nitrogen - Periodic Table of Videos,Physical Science,0.7509546346519635,0.3412776234129659
"Corruption, wealth and beauty: The history of the Venetian gondola - Laura Morelli",Social Studies,0.7451475922645401,0.47647815847618
How a 15-year-old solved a Rubik's Cube in 5.25 seconds,Mathematics,0.6345083532243253,0.9508132748154616
"Why should you read Tolstoy's ""War and Peace""? - Brendan Pelsue",Literature,0.7277633917488778,0.411769054545171
How heavy is air? - Dan Quinn,Science & Technology,0.7161333077443662,0.4653872774066873
"Why is Herodotus called ""The Father of History""? - Mark Robinson",Social Studies,0.6641838176143292,1.0
Ununtrium - Periodic Table of Videos,Physical Science,0.7037527073425303,0.4222655718887053
How do pregnancy tests work? - Tien Nguyen,"Design, Engineering & Technology",0.7700944072443747,0.2923220387412785
Tantalum - Periodic Table of Videos,Physical Science,0.850028737780978,0.4589433556917813
"The physics of the ""hardest move"" in ballet - Arleen Sugano",Performing Arts,0.679206978465505,0.3557161204038574
Why is yawning contagious? - Claudia Aguirre,Life Sciences,0.7383550456161653,0.5966306860174801
Could your brain repair itself? - Ralitsa Petrova,Science & Technology,0.6952603919770303,1.0
How much food can you buy for $5 around the world?,Global Economics,0.734306871790949,0.611397085073429
Argon - Periodic Table of Videos,Physical Science,0.8151543227908287,0.6970198811217264
What is a gift economy? - Alex Gendler,Global Economics,0.8302838258177545,0.290060525108725
What percentage of your brain do you use? - Richard E. Cytowic,Life Sciences,0.6970046470010671,0.2123177963571337
Thulium - Periodic Table of Videos,Physical Science,0.7380310219420659,0.9169720838698512
What's the difference between a scientific law and theory? - Matt Anticole,Thinking & Learning,0.7454149960962465,0.2885229213496563
The evolution of animal genitalia - Menno Schilthuizen,Life Sciences,0.7664160266721882,0.3296369704812317
Why the Arctic is climate change's canary in the coal mine - William Chapman,Science & Technology,0.7457431273551938,0.4078914404446735
Ununpentium - Periodic Table of Videos,Physical Science,0.6999288845024751,0.5890828362674412
How to speak monkey: The language of cotton-top tamarins - Anne Savage,Life Sciences,0.7433787278340653,0.4331156375169526
How to visualize one part per million - Kim Preshoff + The TED-Ed Community,Numbers & Operations,0.7443972889777415,0.812909634368818
The Story of Cholera,Public Health,0.728891039621781,0.4431738095671808
Why do rivers curve?,Environmental Science,0.6816889600300388,0.411964014551567
Was Leonardo da Vinci dyslexic?,Psychology,0.6726374082872683,0.4096879450218229
"Light seconds, light years, light centuries: How to measure extreme distances - Yuan-Sen Ting",Science & Technology,0.6965391453464397,0.0
Erbium - Periodic Table of Videos,Physical Science,0.7921736077344825,0.5474976599778131
The deadly irony of gunpowder - Eric Rosado,Physical Science,0.7504589545943487,0.2942050562773172
Thorium - Periodic Table of Videos,Physical Science,0.7380434274985577,0.2553040294545834
Potassium - Periodic Table of Videos,Physical Science,0.7092839783543854,0.5334518234453535
The Eisenhower matrix: understanding task management,Thinking & Learning,0.6816288427847713,0.4898840282684079
What are trees made of?,Science & Technology,0.7096931980317767,0.4963554825070198
How Does it Grow? Cauliflower,Science & Technology,0.7704048251799085,0.4867100279680764
Nobelium - Periodic Table of Videos,Physical Science,0.8001918760689118,0.3943391707035766
Bohrium - Periodic Table of Videos,Physical Science,0.7020761828275266,1.0
Mysteries of vernacular: Sarcophagus - Jessica Oreck and Rachael Teel,Linguistics,0.7086361825622036,0.6757327494244099
Would you opt for a life with no pain? - Hayley Levitt and Bethany Rickwald,Philosophy,0.7362818420567295,0.4591594114812226
Ruthenium - Periodic Table of Videos,Physical Science,0.77699961179329,0.5373067680801824
What gives a dollar bill its value? - Doug Levinson,Civics,0.7650568364604351,0.7048802869100387
Mysteries of vernacular: Bewilder - Jessica Oreck and Rachael Teel,Linguistics,0.7707347839635788,0.4026293019600433
If superpowers were real: Super strength - Joy Lin,Life Sciences,0.7197351642920581,0.3176460722249599
Mendelevium - Periodic Table of Videos,Physical Science,0.7345654344181144,0.3903117450761152
How do vitamins work? - Ginnie Trinh Nguyen,Health,0.7875512576937872,0.4548763128973204
Darmstadtium - Periodic Table of Videos,Physical Science,0.7278927600022321,0.5943986507942918
Mysteries of vernacular: Robot - Jessica Oreck and Rachael Teel,Literature & Language,0.724644194271786,0.7255267460441541
The physics of playing guitar - Oscar Fernando Perez,The Arts,0.7732447183310418,0.3716830353604609
Lithium - Periodic Table of Videos,Physical Science,0.7727137012666555,0.3924970996443713
I'm Batman - Amy Wray,Life Sciences,0.7695323048701982,0.0
Rhodium - Periodic Table of Videos,Physical Science,0.7283489733444161,0.4600586731760881
Your genes are not your fate - Dean Ornish,Life Sciences,0.7834753751386014,0.5031457707129525
How to grow a bone - Nina Tandon,Science & Technology,0.7746927398458265,0.2686096310376796
Why do we cry? The three types of tears - Alex Gendler,Life Sciences,0.7474502140948613,0.4097828804473675
Fermium - Periodic Table of Videos,Physical Science,0.7990181497833402,0.6248463640951423
How to unboil an egg - Eleanor Nelsen,Science & Technology,0.7413895572962343,0.4141907749882254
Einsteinium - Periodic Table of Videos,Physical Science,0.7764215104397122,0.4609539036659836
How to fossilize...yourself - Phoebe A. Cohen,Science & Technology,0.7937646848158488,0.5589496029433217
The terrors of sleep paralysis - Ami Angelowicz,Medical Conditions,0.7349858440863907,0.4387651951833151
What happens when you remove the hippocampus? - Sam Kean,"Consciousness, Sensation and Perception",0.701382346793241,0.5682175627301485
"Less stuff, more happiness - Graham Hill","Design, Engineering & Technology",0.7422948213025251,0.3620795165505868
Atoms from A to easy!,Physical Science,0.7417163614299905,0.461094950297039
Neon - Periodic Table of Videos,Physical Science,0.7812314987507886,0.4865627925435104
A brief history of melancholy - Courtney Stephens,Medical Conditions,0.6548958055420213,0.5205760774911231
Sodium - Periodic Table of Videos,Physical Science,0.7690909819421784,0.5429445119817506
Roentgenium - Periodic Table of Videos,Physical Science,0.6701583503589216,0.965299420572561
Technetium - Periodic Table of Videos,Physical Science,0.7775279776371381,0.4337669062139473
"Vampires: Folklore, fantasy and fact - Michael Molina",Anthropology,0.7051349461820379,0.575621239563428
Fellows in the field: Skylar Tibbits,"Design, Engineering & Technology",0.7693964072364293,0.5747261747269737
At what moment are you dead? - Randall Hayes,Health,0.6614794572655638,0.1320866530836829
How X-rays see through your skin - Ge Wang,"Design, Engineering & Technology",0.7889468038896695,0.5824959533347192
The fundamentals of space-time: Part 2 - Andrew Pontzen and Tom Whyntie,Earth and Space Science,0.7696367339995156,0.194040300189551
What is the universe made of? - Dennis Wildfogel,Earth and Space Science,0.7306072607171343,0.5105297641292439
What's below the tip of the iceberg? - Camille Seaman,Environmental Science,0.6819810588994797,0.4392358247534311
Lutetium - Periodic Table of Videos,Physical Science,0.7360343387066005,0.4690274516719778
Feedback loops: How nature gets its rhythms - Anje-Margriet Neutel,Environmental Science,0.7974077880367402,0.2524370319333269
Copernicium - Periodic Table of Videos,Physical Science,0.7667527170977163,1.0
Zirconium - Periodic Table of Videos,Physical Science,0.7478651656544268,0.4611407591112311
Is telekinesis real? - Emma Bryce,Psychology,0.7036299493180386,0.547291287316394
Birth of a nickname - John McWhorter,Linguistics,0.7662272539405415,0.5964442473046088
